,Name,rt_start,rt_end,mz,Charge,Product mz,CE,Normalized Intensity
164,Aspartate,6.45,6.95,134.04478600000002,1,88.03,13.235129717989022,2350.8924219029004
165,Alanine,6.07,6.5,90.054956,1,72.08,12.643075266810596,20263.17594791859
166,Alanine,6.07,6.5,90.054956,1,70.06,14.741170013357344,2071.8451564270217
167,Alanine,6.07,6.5,90.054956,1,57.06,21.035454252997585,940.082382943677
168,Alanine,6.07,6.5,90.054956,1,70.07,18.93735950645084,776.0842349546585
169,Alanine,6.07,6.5,90.054956,1,55.29,8.446885773717101,516.6343295351336
170,Methionine,4.3,4.84,150.058326,1,56.05,17.64684374564252,995019.3882393538
171,Methionine,4.3,4.84,150.058326,1,61.01,21.843033238736016,938554.8991427193
172,Methionine,4.3,4.84,150.058326,1,104.05,9.254464759455534,813639.6858134385
173,Methionine,4.3,4.84,150.058326,1,133.03,9.254464759455534,779557.7030389104
174,Methionine,4.3,4.84,150.058326,1,122.06,17.64684374564252,292439.5507303011
175,Serine,6.69,7.08,106.0498724,1,60.04,12.858349148315634,158049.02157063104
176,Serine,6.69,7.08,106.0498724,1,88.04,8.66215965522214,29601.775396530473
177,Serine,6.69,7.08,106.0498724,1,64.93,19.152633387955877,19483.823339004357
178,Serine,6.69,7.08,106.0498724,1,70.06,14.956443894862382,4880.2060111352675
179,Serine,6.69,7.08,106.0498724,1,88.08,12.858349148315634,4301.247137766676
180,Glycine,6.69,7.09,76.03930600000002,1,58.07,16.65062961472033,1017.067047656423
181,Glycine,6.69,7.09,76.03930600000002,1,56.83,33.43538758709431,682.7774327315224
182,Glycine,6.69,7.09,76.03930600000002,1,55.0,14.552534868173584,668.9734377710088
183,Glycine,6.69,7.09,76.03930600000002,1,60.84,14.552534868173584,658.8313626362736
184,Glycine,6.69,7.09,76.03930600000002,1,54.8,8.258250628533343,614.9803498332506
185,Threonine,5.82,6.24,120.065516,1,74.06,13.046984207362474,557333.8282653455
186,Threonine,5.82,6.24,120.065516,1,56.05,17.24317370045597,454834.67749781755
187,Threonine,5.82,6.24,120.065516,1,102.05,8.850794714268979,239130.78888514504
188,Threonine,5.82,6.24,120.065516,1,57.03,21.43936319354946,43806.79254494157
189,Threonine,5.82,6.24,120.065516,1,84.04,13.046984207362474,19762.069295905025
190,Proline,4.95,5.41,116.070606,1,70.06,21.385596124034596,5617403.087044811
191,Proline,4.95,5.41,116.070606,1,70.07,17.1894066309411,207106.68227344306
192,Proline,4.95,5.41,116.070606,1,68.05,33.974164603315074,116250.22928449919
193,Proline,4.95,5.41,116.070606,1,53.04,38.17035409640857,23714.085967677023
194,Proline,4.95,5.41,116.070606,1,70.08,17.1894066309411,20157.797427765378
195,Valine,4.79,5.17,118.086256,1,72.08,13.020345557178114,1307095.6163889267
196,Valine,4.79,5.17,118.086256,1,55.05,21.412724543365105,493058.48715362855
197,Valine,4.79,5.17,118.086256,1,57.06,29.805103529552092,154463.85323768386
198,Valine,4.79,5.17,118.086256,1,56.05,38.19748251573908,93455.45045542969
199,Valine,4.79,5.17,118.086256,1,72.09,15.118440303724862,33195.84447875053
200,Isoleucine,4.24,4.72,132.101906,1,86.1,15.307075448908622,1731851.3895453354
201,Isoleucine,4.24,4.72,132.101906,1,69.07,19.503264942002115,414899.20077767933
202,Isoleucine,4.24,4.72,132.101906,1,56.05,38.38611766092284,131031.30982836135
203,Isoleucine,4.24,4.72,132.101906,1,57.06,29.99373867473585,103289.5346725053
204,Isoleucine,4.24,4.72,132.101906,1,58.06,21.601359688548865,26966.510333977963
205,Leucine,3.87,4.23,132.101906,1,86.1,13.208980702361874,3542163.7172177127
206,Leucine,3.87,4.23,132.101906,1,69.07,17.40517019545537,126236.97284033259
207,Leucine,3.87,4.23,132.101906,1,86.11,13.208980702361874,52069.29340420448
208,Leucine,3.87,4.23,132.101906,1,55.05,29.99373867473585,14328.892463244732
209,Leucine,3.87,4.23,132.101906,1,55.02,29.99373867473585,9564.420068132338
210,Phenylalanine,3.22,3.98,166.086256,1,120.08,13.666372460591118,7453171.028323172
211,Phenylalanine,3.22,3.98,166.086256,1,103.05,26.254940939871602,3203612.7934995764
212,Phenylalanine,3.22,3.98,166.086256,1,95.05,34.647319926058586,2284910.6045127492
213,Phenylalanine,3.22,3.98,166.086256,1,77.04,38.843509419152085,1684982.6820648538
214,Phenylalanine,3.22,3.98,166.086256,1,91.05,34.647319926058586,807396.7070636125
215,Histidine,7.42,9.15,156.07675600000005,1,110.07,13.531655662888776,531848.5681232325
216,Histidine,7.42,9.15,156.07675600000005,1,83.06,26.12022414216926,175660.42499297528
217,Histidine,7.42,9.15,156.07675600000005,1,56.05,34.51260312835625,108243.77103390235
218,Histidine,7.42,9.15,156.07675600000005,1,93.04,26.12022414216926,103986.42253444927
219,Histidine,7.42,9.15,156.07675600000005,1,82.05,30.316413635262755,63964.49216354515
220,Arginine,11.5,12.2,175.118956,1,70.06,22.180321596995995,1016529.9131385745
221,Arginine,11.5,12.2,175.118956,1,60.06,13.787942610809006,289238.1830882647
222,Arginine,11.5,12.2,175.118956,1,116.07,13.787942610809006,255444.0361786108
223,Arginine,11.5,12.2,175.118956,1,130.1,13.787942610809006,99517.00086842613
224,Arginine,11.5,12.2,175.118956,1,158.09,13.787942610809006,98292.61534629126
225,Lysine,11.13,12.0,147.112806,1,64.93,25.999579290901572,613451.4816404607
226,Lysine,11.13,12.0,147.112806,1,123.96,13.411010811621088,466965.3241875493
227,Lysine,11.13,12.0,147.112806,1,84.08,17.60720030471458,132668.0186158061
228,Lysine,11.13,12.0,147.112806,1,105.95,13.411010811621088,98019.84342022655
229,Lysine,11.13,12.0,147.112806,1,130.09,9.214821318527594,70585.95138597935
230,cAMP,1.78,3.57,328.0452437,-1,134.05,24.238540265605934,5187353.176310496
231,cAMP,1.78,3.57,328.0452437,-1,78.96,41.02329823797991,2237765.192213156
232,cAMP,1.78,3.57,328.0452437,-1,107.04,41.02329823797991,1155074.4267982827
233,cAMP,1.78,3.57,328.0452437,-1,92.03,41.02329823797991,330177.6033463004
234,cAMP,1.78,3.57,328.0452437,-1,192.99,20.04235077251244,110582.47461297193
235,cGMP,5.17,5.58,344.0401540000001,-1,150.04,22.355719318464974,1049412.536774203
236,cGMP,5.17,5.58,344.0401540000001,-1,133.02,32.84619305119871,649576.5514675602
237,cGMP,5.17,5.58,344.0401540000001,-1,78.96,41.2385720373857,582065.6051642406
238,cGMP,5.17,5.58,344.0401540000001,-1,66.01,41.2385720373857,126493.21504021957
239,cGMP,5.17,5.58,344.0401540000001,-1,108.02,32.84619305119871,95626.75747880603
240,6-PGA,8.53,8.92,275.0173608,-1,78.96,36.11341209937737,383732.0814393688
241,6-PGA,8.53,8.92,275.0173608,-1,226.86,19.32865412700339,129410.35659086621
242,6-PGA,8.53,8.92,275.0173608,-1,244.87,19.32865412700339,126528.358162053
243,6-PGA,8.53,8.92,275.0173608,-1,96.97,15.132464633909896,120200.56995463918
244,6-PGA,8.53,8.92,275.0173608,-1,256.87,10.936275140816402,71875.01925910127
245,Acetoacetyl-CoA,6.1,6.57,850.1290640000002,-1,766.11,22.87283198255311,725248.4173280023
246,Acetoacetyl-CoA,6.1,6.57,850.1290640000002,-1,408.01,27.069021475646604,335391.90568105964
247,Acetoacetyl-CoA,6.1,6.57,850.1290640000002,-1,158.93,35.46140046183359,246120.8139892718
248,Acetoacetyl-CoA,6.1,6.57,850.1290640000002,-1,419.04,27.069021475646604,242976.50737297168
249,Acetoacetyl-CoA,6.1,6.57,850.1290640000002,-1,426.02,27.069021475646604,202242.08540272893
250,Acetyl-CoA,6.02,6.43,808.118494,-1,408.01,26.503605674652537,323925.6547758618
251,Acetyl-CoA,6.02,6.43,808.118494,-1,158.93,34.895984660839524,227005.87287697938
252,Acetyl-CoA,6.02,6.43,808.118494,-1,461.06,26.503605674652537,213166.48471845328
253,Acetyl-CoA,6.02,6.43,808.118494,-1,426.02,24.405510928105787,212484.6930069033
254,Acetyl-CoA,6.02,6.43,808.118494,-1,728.15,26.503605674652537,155572.80320847026
255,Adenine,2.18,3.22,134.047224,-1,107.04,17.43135202386565,1437174.225417874
256,Adenine,2.18,3.22,134.047224,-1,92.03,21.627541516959145,494611.6145551989
257,Adenine,2.18,3.22,134.047224,-1,65.01,30.019920503146135,321874.93607302546
258,Adenine,2.18,3.22,134.047224,-1,64.01,38.41229948933312,111060.66147904347
259,Adenine,2.18,3.22,134.047224,-1,68.03,25.82373101005264,76328.20699855789
260,Adenosine,2.12,3.34,266.08948080000005,-1,134.05,19.20849473803583,80421.09982694416
261,Adenosine,2.12,3.34,266.08948080000005,-1,107.04,31.797063217316314,17228.713642636492
