,Name,rt_start,rt_end,mz,Charge,Product mz,CE,Normalized Intensity
189,Threonine,5.82,6.24,120.06551599999999,1,84.04,20.0,19762.069295905025
190,Proline,4.95,5.41,116.07060600000001,1,70.06,40.0,5617403.087044811
191,Proline,4.95,5.41,116.07060600000001,1,70.07,30.0,207106.68227344306
192,Proline,4.95,5.41,116.07060600000001,1,68.05,70.0,116250.22928449919
193,Proline,4.95,5.41,116.07060600000001,1,53.04,80.0,23714.085967677023
194,Proline,4.95,5.41,116.07060600000001,1,70.08,30.0,20157.797427765378
195,Valine,4.79,5.17,118.086256,1,72.08,20.0,1307095.6163889267
196,Valine,4.79,5.17,118.086256,1,55.05,40.0,493058.48715362855
197,Valine,4.79,5.17,118.086256,1,57.06,60.0,154463.85323768386
198,Valine,4.79,5.17,118.086256,1,56.05,80.0,93455.45045542969
199,Valine,4.79,5.17,118.086256,1,72.09,25.0,33195.84447875053
200,Isoleucine,4.24,4.72,132.101906,1,86.1,25.0,1731851.3895453354
201,Isoleucine,4.24,4.72,132.101906,1,69.07,35.0,414899.20077767933
202,Isoleucine,4.24,4.72,132.101906,1,56.05,80.0,131031.30982836135
203,Isoleucine,4.24,4.72,132.101906,1,57.06,60.0,103289.5346725053
204,Isoleucine,4.24,4.72,132.101906,1,58.06,40.0,26966.510333977963
205,Leucine,3.87,4.23,132.101906,1,86.1,20.0,3542163.7172177127
206,Leucine,3.87,4.23,132.101906,1,69.07,30.0,126236.97284033259
207,Leucine,3.87,4.23,132.101906,1,86.11,20.0,52069.29340420448
208,Leucine,3.87,4.23,132.101906,1,55.05,60.0,14328.892463244732
209,Leucine,3.87,4.23,132.101906,1,55.02,60.0,9564.420068132338
210,Phenylalanine,3.22,3.98,166.086256,1,120.08,20.0,7453171.028323172
211,Phenylalanine,3.22,3.98,166.086256,1,103.05,50.0,3203612.7934995764
212,Phenylalanine,3.22,3.98,166.086256,1,95.05,70.0,2284910.6045127492
213,Phenylalanine,3.22,3.98,166.086256,1,77.04,80.0,1684982.6820648538
214,Phenylalanine,3.22,3.98,166.086256,1,91.05,70.0,807396.7070636125
215,Histidine,7.42,9.15,156.07675600000002,1,110.07,20.0,531848.5681232325
216,Histidine,7.42,9.15,156.07675600000002,1,83.06,50.0,175660.42499297528
217,Histidine,7.42,9.15,156.07675600000002,1,56.05,70.0,108243.77103390235
218,Histidine,7.42,9.15,156.07675600000002,1,93.04,50.0,103986.42253444927
219,Histidine,7.42,9.15,156.07675600000002,1,82.05,60.0,63964.49216354515
220,Arginine,11.5,12.2,175.118956,1,70.06,40.0,1016529.9131385745
221,Arginine,11.5,12.2,175.118956,1,60.06,20.0,289238.1830882647
222,Arginine,11.5,12.2,175.118956,1,116.07,20.0,255444.0361786108
223,Arginine,11.5,12.2,175.118956,1,130.1,20.0,99517.00086842613
224,Arginine,11.5,12.2,175.118956,1,158.09,20.0,98292.61534629126
225,Lysine,11.13,12.0,147.112806,1,64.93,50.0,613451.4816404607
226,Lysine,11.13,12.0,147.112806,1,123.96,20.0,466965.3241875493
227,Lysine,11.13,12.0,147.112806,1,84.08,30.0,132668.0186158061
228,Lysine,11.13,12.0,147.112806,1,105.95,20.0,98019.84342022655
229,Lysine,11.13,12.0,147.112806,1,130.09,10.0,70585.95138597935
230,cAMP,1.78,3.57,328.0452437,-1,134.05,40.0,5187353.176310496
231,cAMP,1.78,3.57,328.0452437,-1,78.96,80.0,2237765.192213156
