,Unnamed: 0,Unnamed: 0.1,Name,mz,rt_start,rt_end,Charge,Product mz,CE,Normalized Intensity,Ion type
244,244,561,Compound 562,439.1649475,2.058825331,2.303667913,1,239.15,19.708667641357106,5165.737356708971,Qual 4
245,245,56,Compound 57,132.0658875,6.119187468,6.366940114,1,86.06,13.555183575432748,476112.7035728464,Quant
246,246,56,Compound 57,132.0658875,6.119187468,6.366940114,1,68.05,23.758500751332623,405710.44347711274,Qual 1
247,247,56,Compound 57,132.0658875,6.119187468,6.366940114,1,58.07,23.758500751332623,83336.54418966032,Qual 2
248,248,56,Compound 57,132.0658875,6.119187468,6.366940114,1,90.05,11.514520140252776,60921.6437854143,Qual 3
249,249,56,Compound 57,132.0658875,6.119187468,6.366940114,1,86.07,13.555183575432748,16102.488179021406,Qual 4
250,250,57,Compound 58,265.1180725,1.7837941830000001,1.883677159,1,130.05,15.0646750291483,119327.04058411064,Quant
251,251,57,Compound 58,265.1180725,1.7837941830000001,1.883677159,1,84.04,31.389982510588087,55644.48721253814,Qual 1
252,252,57,Compound 58,265.1180725,1.7837941830000001,1.883677159,1,91.05,31.389982510588087,38561.67060025603,Qual 2
253,253,57,Compound 58,265.1180725,1.7837941830000001,1.883677159,1,136.08,15.0646750291483,20560.286402203663,Qual 3
254,254,57,Compound 58,265.1180725,1.7837941830000001,1.883677159,1,248.09,10.983348158788353,19612.772963231524,Qual 4
255,255,58,Compound 59,138.05505369999997,4.245394299,4.711995194,1,94.07,19.836979356285514,186326.88693598122,Quant
256,256,58,Compound 59,138.05505369999997,4.245394299,4.711995194,1,110.06,19.836979356285514,140378.7811792442,Qual 1
257,257,58,Compound 59,138.05505369999997,4.245394299,4.711995194,1,65.04,27.99963309700541,77190.97021347699,Qual 2
258,258,58,Compound 59,138.05505369999997,4.245394299,4.711995194,1,96.04,23.918306226645466,53454.90077042356,Qual 3
259,259,58,Compound 59,138.05505369999997,4.245394299,4.711995194,1,92.05,19.836979356285514,50734.359311048436,Qual 4
260,260,59,Compound 60,90.05502319,6.14289445,6.540218319,1,72.08,10.393568422572429,11074.369304738459,Quant
265,265,60,Compound 61,128.9536438,0.5192400420000001,0.628167169,1,62.98,15.512804802873035,18508.480986481023,Quant
266,266,60,Compound 61,128.9536438,0.5192400420000001,0.628167169,1,61.97,23.67545854359293,9757.472055839351,Qual 1
270,270,61,Compound 62,70.06521606,4.972062725,5.353042628,1,53.04,15.982182207383676,4504.59761667202,Quant
275,275,62,Compound 63,246.1523438,0.6301379229999999,0.876878371,1,230.15,30.883930885312108,133835.57177457886,Quant
276,276,62,Compound 63,246.1523438,0.6301379229999999,0.876878371,1,229.13,14.558623403872314,124435.5535643858,Qual 1
277,277,62,Compound 63,246.1523438,0.6301379229999999,0.876878371,1,58.99,39.046584626032,109251.21216305386,Qual 2
278,278,62,Compound 63,246.1523438,0.6301379229999999,0.876878371,1,142.16,16.59928683905229,88340.16911143635,Qual 3
279,279,62,Compound 63,246.1523438,0.6301379229999999,0.876878371,1,214.12,39.046584626032,59329.99007151121,Qual 4
280,280,566,Compound 567,495.0756836,5.7766372860000015,6.089503538,1,173.47,27.322491945017106,16411.043897935426,Quant
281,281,566,Compound 567,495.0756836,5.7766372860000015,6.089503538,1,173.46,17.119174769117233,12463.225307047622,Qual 1
282,282,566,Compound 567,495.0756836,5.7766372860000015,6.089503538,1,173.48,33.44448225055703,6862.7736908617635,Qual 2
283,283,566,Compound 567,495.0756836,5.7766372860000015,6.089503538,1,120.07,29.363155380197078,6319.412283549251,Qual 3
284,284,566,Compound 567,495.0756836,5.7766372860000015,6.089503538,1,126.02,27.322491945017106,3376.6394280822446,Qual 4
285,285,64,Compound 65,520.3396606000001,0.7433286029999999,1.240784759,1,184.07,27.996596105422245,1016674.838757709,Quant
286,286,64,Compound 65,520.3396606000001,0.7433286029999999,1.240784759,1,104.11,27.996596105422245,513883.6149712377,Qual 1
287,287,64,Compound 65,520.3396606000001,0.7433286029999999,1.240784759,1,86.1,38.19991328132212,418083.2170462169,Qual 2
288,288,64,Compound 65,520.3396606000001,0.7433286029999999,1.240784759,1,125.0,42.28124015168206,299813.4561904354,Qual 3
289,289,64,Compound 65,520.3396606000001,0.7433286029999999,1.240784759,1,98.98,46.36256702204203,128139.46409762294,Qual 4
290,290,65,Compound 66,104.1070709,8.930516982,9.253305241,1,60.08,16.890501431057437,397163.7701350329,Quant
291,291,65,Compound 66,104.1070709,8.930516982,9.253305241,1,58.07,31.17514547731725,233412.38964944577,Qual 1
292,292,65,Compound 66,104.1070709,8.930516982,9.253305241,1,59.07,18.93116486623741,28517.69164511085,Qual 2
293,293,65,Compound 66,104.1070709,8.930516982,9.253305241,1,56.05,35.2564723476772,5497.888702690565,Qual 3
294,294,65,Compound 66,104.1070709,8.930516982,9.253305241,1,60.09,18.93116486623741,3010.113244138058,Qual 4
295,295,570,Compound 571,547.1199951,6.517151438,6.6959320589999995,1,331.05,22.58917005488822,353858.211941624,Quant
296,296,570,Compound 571,547.1199951,6.517151438,6.6959320589999995,1,173.47,42.99580440668797,136433.89527368962,Qual 1
297,297,570,Compound 571,547.1199951,6.517151438,6.6959320589999995,1,173.46,30.75182379560812,119075.31827886814,Qual 2
298,298,570,Compound 571,547.1199951,6.517151438,6.6959320589999995,1,287.06,26.67049692524817,79332.69947754963,Qual 3
299,299,570,Compound 571,547.1199951,6.517151438,6.6959320589999995,1,173.48,38.914477536328015,76671.862829592,Qual 4
300,300,578,Compound 579,308.11471560000007,5.8641523110000024,6.283127366,1,290.11,12.13060284466639,15398.673117785753,Quant
301,301,578,Compound 579,308.11471560000007,5.8641523110000024,6.283127366,1,146.06,16.211929715026336,12317.869806786208,Qual 1
302,302,578,Compound 579,308.11471560000007,5.8641523110000024,6.283127366,1,102.05,20.293256585386285,6790.125244814007,Qual 2
303,303,578,Compound 579,308.11471560000007,5.8641523110000024,6.283127366,1,173.47,24.374583455746237,5941.122976602408,Qual 3
304,304,578,Compound 579,308.11471560000007,5.8641523110000024,6.283127366,1,100.06,28.45591032610618,5795.520671058864,Qual 4
305,305,69,Compound 70,477.1145325,6.525836022000001,6.744878832,1,331.05,20.72125458022854,630252.5623834882,Quant
306,306,69,Compound 70,477.1145325,6.525836022000001,6.744878832,1,331.04,24.802581450588487,342314.2430699622,Qual 1
307,307,69,Compound 70,477.1145325,6.525836022000001,6.744878832,1,287.06,26.843244885768467,226751.10040085285,Qual 2
308,308,69,Compound 70,477.1145325,6.525836022000001,6.744878832,1,225.05,32.96523519130839,107685.3190568249,Qual 3
309,309,69,Compound 70,477.1145325,6.525836022000001,6.744878832,1,225.06,28.883908320948443,107242.87572042368,Qual 4
310,310,71,Compound 72,340.8821716,13.20781641,13.62984512,1,128.95,23.208235193331515,1198378.1383071742,Quant
311,311,71,Compound 72,340.8821716,13.20781641,13.62984512,1,234.92,17.086244887791587,278602.818634793,Qual 1
312,312,71,Compound 72,340.8821716,13.20781641,13.62984512,1,62.98,41.57420610995127,101606.1003127124,Qual 2
313,313,71,Compound 72,340.8821716,13.20781641,13.62984512,1,128.96,23.208235193331515,16063.026194846416,Qual 3
314,314,71,Compound 72,340.8821716,13.20781641,13.62984512,1,173.48,41.57420610995127,15973.133981706591,Qual 4
315,315,72,Compound 73,585.2712402000002,0.626742237,0.8682933409999999,1,299.14,25.647801209344788,1033072.3404336714,Quant
316,316,72,Compound 73,585.2712402000002,0.626742237,0.8682933409999999,1,271.14,35.85111838524465,152340.58365156903,Qual 1
317,317,72,Compound 73,585.2712402000002,0.626742237,0.8682933409999999,1,225.1,44.013772125964564,146343.30361556786,Qual 2
318,318,72,Compound 73,585.2712402000002,0.626742237,0.8682933409999999,1,211.12,48.0950989963245,136577.24391362118,Qual 3
319,319,72,Compound 73,585.2712402000002,0.626742237,0.8682933409999999,1,239.12,44.013772125964564,88561.03122697043,Qual 4
320,320,73,Compound 74,315.0676575,6.528819102000001,6.9756689320000005,1,271.08,18.438114497927817,87008.40948273291,Quant
321,321,73,Compound 74,315.0676575,6.528819102000001,6.9756689320000005,1,99.09,32.722758544187634,58865.05847948129,Qual 1
322,322,73,Compound 74,315.0676575,6.528819102000001,6.9756689320000005,1,255.05,18.438114497927817,58760.818384436134,Qual 2
323,323,73,Compound 74,315.0676575,6.528819102000001,6.9756689320000005,1,183.1,22.519441368287765,52628.41191599566,Qual 3
324,324,73,Compound 74,315.0676575,6.528819102000001,6.9756689320000005,1,58.07,40.88541228490753,47246.32004663131,Qual 4
325,325,74,Compound 75,206.19018549999998,4.398285361,5.222808267,1,121.09,29.81764361119059,651711.5006820918,Quant
326,326,74,Compound 75,206.19018549999998,4.398285361,5.222808267,1,163.14,21.65498987047069,299411.1815439574,Qual 1
327,327,74,Compound 75,206.19018549999998,4.398285361,5.222808267,1,120.08,37.980297351910494,262281.3004465837,Qual 2
328,328,74,Compound 75,206.19018549999998,4.398285361,5.222808267,1,189.07,9.41100925939085,168074.40189654118,Qual 3
329,329,74,Compound 75,206.19018549999998,4.398285361,5.222808267,1,147.06,17.57366300011074,79612.86727825909,Qual 4
330,330,76,Compound 77,126.02207949999999,5.9813855989999976,6.350369667000001,1,108.01,11.353256689233568,113532.51707265284,Quant
331,331,76,Compound 77,126.02207949999999,5.9813855989999976,6.350369667000001,1,108.04,15.434583559593515,6100.862732950622,Qual 1
332,332,76,Compound 77,126.02207949999999,5.9813855989999976,6.350369667000001,1,109.0,11.353256689233568,5190.07446889875,Qual 2
333,333,76,Compound 77,126.02207949999999,5.9813855989999976,6.350369667000001,1,53.04,31.759891041033306,3724.8510733180683,Qual 3
334,334,76,Compound 77,126.02207949999999,5.9813855989999976,6.350369667000001,1,81.04,15.434583559593515,2884.979360412785,Qual 4
335,335,78,Compound 79,146.0813751,4.918493057,5.261327621,1,100.08,15.969814201180803,601656.9052527128,Quant
336,336,78,Compound 79,146.0813751,4.918493057,5.261327621,1,82.06,24.1324679419007,570867.0699069023,Qual 1
337,337,78,Compound 79,146.0813751,4.918493057,5.261327621,1,82.07,20.051141071540748,250245.17092548273,Qual 2
338,338,78,Compound 79,146.0813751,4.918493057,5.261327621,1,67.04,36.376448552980534,134515.55033672988,Qual 3
339,339,78,Compound 79,146.0813751,4.918493057,5.261327621,1,72.08,28.213794812260648,26874.127637054346,Qual 4
340,340,80,Compound 81,150.0585022,4.505905182,4.970487307,1,61.01,20.15726046535472,271304.8620528697,Quant
341,341,80,Compound 81,150.0585022,4.505905182,4.970487307,1,56.05,16.07593359499477,263016.17179659073,Qual 1
342,342,80,Compound 81,150.0585022,4.505905182,4.970487307,1,104.05,7.913279854274876,225189.5293884337,Qual 2
343,343,80,Compound 81,150.0585022,4.505905182,4.970487307,1,133.03,7.913279854274876,216611.04643443887,Qual 3
344,344,80,Compound 81,150.0585022,4.505905182,4.970487307,1,102.05,11.994606724634824,54256.821952855185,Qual 4
345,345,81,Compound 82,262.23764040000003,0.906809967,1.144287373,1,214.22,21.109808422477826,137321.98701560486,Quant
346,346,81,Compound 82,262.23764040000003,0.906809967,1.144287373,1,88.08,27.23179872801775,127377.19910319035,Qual 1
347,347,81,Compound 82,262.23764040000003,0.906809967,1.144287373,1,74.06,21.109808422477826,25362.039567156935,Qual 2
348,348,81,Compound 82,262.23764040000003,0.906809967,1.144287373,1,120.08,35.39445246873765,23968.158518307642,Qual 3
349,349,81,Compound 82,262.23764040000003,0.906809967,1.144287373,1,122.08,17.028481552117878,23383.874138202267,Qual 4
350,350,82,Compound 83,72.08086395,4.865212389,5.284948019,1,55.05,9.913974274609565,239739.46510736077,Quant
351,351,82,Compound 83,72.08086395,4.865212389,5.284948019,1,57.06,16.035964580149482,123132.70572324998,Qual 1
352,352,82,Compound 83,72.08086395,4.865212389,5.284948019,1,56.05,22.157954885689406,64332.0407174771,Qual 2
353,353,82,Compound 83,72.08086395,4.865212389,5.284948019,1,53.04,13.995301144969508,10347.882642050126,Qual 3
354,354,82,Compound 83,72.08086395,4.865212389,5.284948019,1,55.06,9.913974274609565,8666.543142559805,Qual 4
355,355,85,Compound 86,249.10806269999998,4.907832363,5.178836799999999,1,116.07,14.637489150444127,354880.33222861175,Quant
356,356,85,Compound 86,249.10806269999998,4.907832363,5.178836799999999,1,160.06,14.637489150444127,89358.23314438488,Qual 1
357,357,85,Compound 86,249.10806269999998,4.907832363,5.178836799999999,1,70.06,26.881469761523967,75180.36259013985,Qual 2
358,358,85,Compound 86,249.10806269999998,4.907832363,5.178836799999999,1,132.07,20.759479455984053,66637.57711324088,Qual 3
359,359,85,Compound 86,249.10806269999998,4.907832363,5.178836799999999,1,56.05,39.125450372603815,51567.51890130824,Qual 4
360,360,86,Compound 87,116.1070709,2.248512614,2.7407387030000003,1,58.07,13.129363655425596,880239.8040568519,Quant
361,361,86,Compound 87,116.1070709,2.248512614,2.7407387030000003,1,58.06,11.088700220245618,378096.16252459626,Qual 1
362,362,86,Compound 87,116.1070709,2.248512614,2.7407387030000003,1,70.06,15.170027090605569,21342.398416607808,Qual 2
363,363,86,Compound 87,116.1070709,2.248512614,2.7407387030000003,1,56.05,27.41400770168541,13006.887909579542,Qual 3
364,364,86,Compound 87,116.1070709,2.248512614,2.7407387030000003,1,98.1,23.332680831325458,3396.914448135785,Qual 4
365,365,88,Compound 89,86.09640503,4.16538,4.666452791,1,69.07,6.206616021793761,104254.07468619094,Quant
366,366,88,Compound 89,86.09640503,4.16538,4.666452791,1,56.05,26.6132503735935,61406.428900635125,Qual 1
367,367,88,Compound 89,86.09640503,4.16538,4.666452791,1,57.06,16.409933197693633,57221.21037994837,Qual 2
368,368,88,Compound 89,86.09640503,4.16538,4.666452791,1,58.07,10.287942892153712,9870.64719652273,Qual 3
369,369,88,Compound 89,86.09640503,4.16538,4.666452791,1,70.07,22.531923503233557,6108.5263359667715,Qual 4
370,370,90,Compound 91,94.06519318,8.980053122000001,9.583089526,1,79.04,22.74455009188593,160503.13649899582,Quant
371,371,90,Compound 91,94.06519318,8.980053122000001,9.583089526,1,52.03,34.98853070296577,107044.3643307357,Qual 1
372,372,90,Compound 91,94.06519318,8.980053122000001,9.583089526,1,51.02,34.98853070296577,65606.79571461385,Qual 2
373,373,90,Compound 91,94.06519318,8.980053122000001,9.583089526,1,53.04,18.663223221525985,41544.34393675708,Qual 3
374,374,90,Compound 91,94.06519318,8.980053122000001,9.583089526,1,50.02,34.98853070296577,38100.41173572245,Qual 4
375,375,92,Compound 93,144.9276428,13.35181421,13.71794383,1,62.93,24.101683566842734,67175.01166418426,Quant
376,376,92,Compound 93,144.9276428,13.35181421,13.71794383,1,121.97,11.857702955762893,43441.06186691168,Qual 1
377,377,92,Compound 93,144.9276428,13.35181421,13.71794383,1,103.96,11.857702955762893,11451.097938864761,Qual 2
380,380,94,Compound 95,261.1266785,0.700192156,0.9337790159999999,1,158.1,16.998838395031342,97559.35439762656,Quant
381,381,94,Compound 95,261.1266785,0.700192156,0.9337790159999999,1,158.12,14.95817495985137,55529.492395760215,Qual 1
382,382,94,Compound 95,261.1266785,0.700192156,0.9337790159999999,1,244.1,14.95817495985137,54274.554627415404,Qual 2
383,383,94,Compound 95,261.1266785,0.700192156,0.9337790159999999,1,58.99,39.44613618201106,45137.6020903079,Qual 3
384,384,94,Compound 95,261.1266785,0.700192156,0.9337790159999999,1,100.11,16.998838395031342,38743.801656998265,Qual 4
385,385,95,Compound 96,176.875473,13.56227603,13.94121777,1,158.96,18.83213883049158,159773.36441479306,Quant
386,386,95,Compound 96,176.875473,13.56227603,13.94121777,1,98.98,14.750811960131633,53742.72800804018,Qual 1
387,387,95,Compound 96,176.875473,13.56227603,13.94121777,1,64.98,29.03545600639145,28550.149714234896,Qual 2
388,388,95,Compound 96,176.875473,13.56227603,13.94121777,1,51.0,33.1167828767514,19314.69264755752,Qual 3
389,389,95,Compound 96,176.875473,13.56227603,13.94121777,1,78.99,24.954129136031497,19201.95252958712,Qual 4
390,390,96,Compound 97,232.1366425,0.6959060840000001,0.8828514120000001,1,215.11,14.184650511270107,68284.41936233193,Quant
391,391,96,Compound 97,232.1366425,0.6959060840000001,0.8828514120000001,1,58.99,38.67261173342979,64007.85525849189,Qual 1
392,392,96,Compound 97,232.1366425,0.6959060840000001,0.8828514120000001,1,128.14,16.225313946450083,50144.64467376264,Qual 2
393,393,96,Compound 97,232.1366425,0.6959060840000001,0.8828514120000001,1,186.13,14.184650511270107,28134.438655506583,Qual 3
394,394,96,Compound 97,232.1366425,0.6959060840000001,0.8828514120000001,1,69.07,18.26597738163005,27619.448204989498,Qual 4
395,395,98,Compound 99,217.0818329,6.374024305,6.655039577999999,1,102.05,17.864278560202717,205721.48502561715,Quant
396,396,98,Compound 99,217.0818329,6.374024305,6.655039577999999,1,56.05,30.10825917128257,194230.00457620484,Qual 1
397,397,98,Compound 99,217.0818329,6.374024305,6.655039577999999,1,189.09,13.782951689842776,162072.8723670473,Qual 2
398,398,98,Compound 99,217.0818329,6.374024305,6.655039577999999,1,143.08,15.823615125022748,52021.01330195587,Qual 3
399,399,98,Compound 99,217.0818329,6.374024305,6.655039577999999,1,70.06,30.10825917128257,47396.89421780075,Qual 4
400,400,104,Compound 105,104.07064059999999,4.643234868,4.961250075,1,58.07,16.889529382325964,427215.5878446369,Quant
401,401,104,Compound 105,104.07064059999999,4.643234868,4.961250075,1,58.06,10.767539076786043,342403.8620346556,Qual 1
402,402,104,Compound 105,104.07064059999999,4.643234868,4.961250075,1,61.01,14.848865947145992,29334.98181536605,Qual 2
403,403,104,Compound 105,104.07064059999999,4.643234868,4.961250075,1,56.05,6.686212206426095,23867.304371562066,Qual 3
404,404,104,Compound 105,104.07064059999999,4.643234868,4.961250075,1,86.06,6.686212206426095,2370.40772338289,Qual 4
405,405,107,Compound 108,84.04449463,6.357781349,6.823384842,1,56.05,12.273856382880414,102526.38876050472,Quant
410,410,108,Compound 109,160.90159609999995,13.48670945,13.83348066,1,72.08,18.405917065165813,5130.010925748636,Quant
415,415,111,Compound 112,191.0847015,1.025414705,1.128279032,1,72.04,19.211275498008227,118787.76472975801,Quant
416,416,111,Compound 112,191.0847015,1.025414705,1.128279032,1,72.05,19.211275498008227,4616.203737083341,Qual 1
417,417,111,Compound 112,191.0847015,1.025414705,1.128279032,1,97.0,29.4145926739081,4540.480543610563,Qual 2
418,418,111,Compound 112,191.0847015,1.025414705,1.128279032,1,56.01,37.57724641462799,4139.093909614919,Qual 3
419,419,111,Compound 112,191.0847015,1.025414705,1.128279032,1,96.99,19.211275498008227,3237.382169087477,Qual 4
